Iter,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
79,9.209999999999999,13.035,11.97,11.115,8.82,7.050000000000001,8.82,9.345,10.32,11.34,12.825000000000001,14.595
80,11.805,13.11,13.184999999999999,10.515,9.165000000000001,6.93,8.325,8.685,9.66,10.875,13.02,12.555
81,10.185,12.254999999999999,12.690000000000001,10.274999999999999,9.06,6.735,8.115,8.235,10.095,11.82,13.004999999999999,12.674999999999999
82,11.28,12.18,13.41,11.415000000000001,9.285,6.735,8.43,8.985,10.56,11.925,13.47,13.32
83,11.28,12.315000000000001,13.32,11.459999999999999,8.850000000000001,7.08,9.149999999999999,8.834999999999999,9.48,10.53,12.495000000000001,13.74
84,10.8,12.72,13.049999999999999,10.44,8.82,6.5249999999999995,8.175,9.03,9.915000000000001,10.11,13.125,15.0
85,10.95,14.415,13.245000000000001,10.44,9.120000000000001,6.195,8.01,8.535,10.305,11.715,13.395,13.53
86,10.56,12.629999999999999,12.93,10.8,9.33,6.39,7.949999999999999,9.870000000000001,9.915000000000001,11.64,13.23,13.379999999999999
87,11.040000000000001,13.065000000000001,12.96,10.92,9.78,6.87,8.655,9.405,9.375,11.685,12.555,12.975000000000001
88,10.92,14.309999999999999,13.215,11.145,9.495000000000001,7.0649999999999995,8.205,9.42,9.855,10.395,13.47,13.649999999999999
89,10.02,12.99,12.405,10.98,8.925,6.765,8.55,8.61,9.84,10.605,12.690000000000001,14.100000000000001
90,10.754999999999999,12.855,12.315000000000001,10.709999999999999,9.540000000000001,6.33,8.865,8.565,10.785,11.685,12.044999999999998,13.215
91,10.56,12.36,12.345,10.98,9.555,6.465,8.61,10.035,9.99,11.325,12.075000000000001,13.02
92,10.98,13.169999999999998,12.225000000000001,9.78,8.955,6.0600000000000005,8.850000000000001,9.075,10.290000000000001,11.31,13.335,13.350000000000001
93,11.67,13.649999999999999,13.86,11.355,9.735,6.824999999999999,8.399999999999999,8.504999999999999,9.795,11.625,13.98,13.515
94,11.235,13.905,12.254999999999999,12.015,8.129999999999999,6.4350000000000005,8.175,9.135,9.93,11.295,12.78,13.815000000000001
95,10.53,12.645,12.855,11.415000000000001,9.495000000000001,6.779999999999999,8.52,9.870000000000001,10.2,11.055,14.879999999999999,12.96
96,10.89,12.96,12.27,11.295,9.105,6.48,8.370000000000001,9.149999999999999,9.375,10.545,11.7,13.74
97,9.99,12.735,12.225000000000001,11.625,8.805,6.404999999999999,8.31,8.715,10.245000000000001,10.92,12.674999999999999,13.47
98,11.100000000000001,13.965,13.245000000000001,10.754999999999999,8.61,6.75,7.995,8.459999999999999,9.645,10.935,12.135,12.57
99,10.785,14.22,12.825000000000001,11.790000000000001,8.985,6.735,8.879999999999999,9.465,9.885,9.855,12.735,14.115
100,9.99,13.200000000000001,13.335,10.98,9.45,6.915000000000001,8.67,8.67,9.84,11.19,12.57,13.950000000000001
101,12.21,13.365,13.184999999999999,11.370000000000001,9.315,6.645,8.25,9.375,9.015,11.43,13.155,13.305
102,11.7,13.544999999999998,13.274999999999999,10.649999999999999,9.584999999999999,6.855,8.385,8.745000000000001,9.870000000000001,9.915000000000001,13.41,13.665
103,10.23,12.84,12.885,10.92,8.595,7.470000000000001,8.745000000000001,9.3,9.48,10.74,13.184999999999999,13.605
104,10.649999999999999,12.66,12.299999999999999,11.595,9.285,6.555,9.435,9.03,9.78,11.084999999999999,13.424999999999999,13.350000000000001
105,10.74,12.629999999999999,12.24,11.145,9.465,6.705,7.98,9.315,9.675,10.95,13.845,15.299999999999999
106,11.94,12.405,12.93,11.459999999999999,8.55,6.57,8.685,9.195,10.649999999999999,11.084999999999999,11.97,13.635
107,11.100000000000001,12.600000000000001,11.805,11.295,8.655,6.615,8.445,9.075,10.2,10.32,12.330000000000002,14.085
108,10.350000000000001,13.125,13.32,11.7,8.805,6.779999999999999,8.385,8.31,9.975000000000001,11.52,13.620000000000001,14.16
109,10.77,14.445,12.105,11.43,9.345,7.050000000000001,8.685,9.09,9.855,10.635,12.75,13.47
110,11.024999999999999,12.51,13.47,10.32,9.524999999999999,7.11,8.625,9.3,9.540000000000001,11.07,11.94,13.169999999999998
111,10.290000000000001,13.215,13.53,10.935,8.715,6.6000000000000005,8.55,8.97,9.600000000000001,10.455,12.975000000000001,13.305
112,11.595,12.21,13.004999999999999,11.370000000000001,9.18,6.93,8.31,9.0,9.705,11.595,13.59,13.335
113,10.785,13.544999999999998,12.78,10.59,8.955,7.125,9.0,9.600000000000001,10.379999999999999,11.415000000000001,13.049999999999999,13.754999999999999
114,10.845,13.47,12.27,11.76,9.075,6.404999999999999,8.22,9.405,9.33,10.425,12.434999999999999,13.799999999999999
115,11.175,12.434999999999999,13.59,10.185,8.7,6.945,9.345,9.629999999999999,10.59,11.16,11.504999999999999,14.309999999999999
116,10.11,12.254999999999999,12.645,10.815,9.075,6.735,9.18,9.015,9.899999999999999,10.875,12.75,13.47
117,9.945,12.72,12.899999999999999,10.965,9.09,6.765,8.925,9.51,10.14,10.695,13.215,12.66
118,10.92,13.379999999999999,12.975000000000001,11.205,9.135,6.42,9.435,9.254999999999999,10.095,11.61,13.274999999999999,13.830000000000002
119,10.86,13.71,13.035,10.725000000000001,8.82,6.795,8.55,8.895,9.975000000000001,10.53,12.555,14.475000000000001
120,10.935,14.205000000000002,12.405,12.299999999999999,9.3,6.735,8.055,9.285,9.84,11.01,13.620000000000001,14.235
121,10.754999999999999,12.825000000000001,12.330000000000002,10.89,8.91,7.125,9.225000000000001,9.27,9.93,11.370000000000001,13.845,12.84
122,11.100000000000001,12.495000000000001,12.465,10.26,9.765,6.3149999999999995,8.040000000000001,9.285,10.2,10.59,11.955,11.834999999999999
123,10.32,13.59,12.825000000000001,10.350000000000001,8.805,7.26,7.62,8.94,10.515,10.620000000000001,12.434999999999999,13.620000000000001
124,11.01,12.72,11.879999999999999,12.299999999999999,8.43,6.5249999999999995,8.175,9.81,10.350000000000001,10.695,12.27,13.845
